0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,target
0.95408046,0.9128869,0.8764274,0.83835185,0.80824685,0.95486057,0.91695154,0.88190955,0.83846056,0.8191231,0.95275974,0.9139403,0.8778379,0.844378,0.82095623,0.9584882,0.91274047,0.87147164,0.84054494,0.80884445,0.9554681,0.9109547,0.8778506,0.8374644,0.8072691,0.95309675,0.91679466,0.8777954,0.84108347,0.80876774,0.95183486,0.91095525,0.8827754,0.84559715,0.8108011,0.95682955,0.91255367,0.87316024,0.8418162,0.81625205,0.95762795,0.9209819,0.87941235,0.84407616,0.8126002,0.95319724,0.91538227,0.8696789,0.84226817,0.81003535,4
0.9786105,0.9603079,0.94267786,0.9204276,0.89896894,0.97817105,0.9597032,0.9371407,0.92043984,0.9031366,0.97711927,0.9595533,0.93944484,0.92171705,0.9053819,0.97806054,0.9595432,0.9401071,0.92135704,0.90282357,0.9800066,0.9586067,0.93943137,0.92219174,0.9046638,0.97899324,0.95855564,0.9406457,0.92509174,0.90520895,0.97992814,0.95686007,0.93979883,0.9159351,0.90804124,0.9807709,0.95808464,0.9424217,0.918218,0.903926,0.97958547,0.95852464,0.93883646,0.9214858,0.90179694,0.9792421,0.9592607,0.94111717,0.9238993,0.9047617,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.904216,0.83203816,0.75807136,0.69543695,0.61050993,0.9122091,0.83616734,0.7348472,0.6790632,0.6452559,0.8998885,0.83084786,0.7433535,0.68875825,0.6246767,0.9077962,0.8244194,0.75465447,0.6858525,0.6190701,0.90571475,0.8236619,0.76953787,0.6949996,0.6435262,0.91308856,0.83025694,0.7592977,0.66528106,0.61055475,0.9085084,0.83378357,0.7494443,0.68752253,0.6347792,0.91122496,0.8332175,0.74162847,0.70233953,0.6404517,0.9099822,0.8417883,0.7644098,0.69919467,0.6104226,0.91224664,0.8441773,0.7504444,0.69672894,0.62029445,4
0.95348865,0.91737866,0.87194294,0.83910936,0.8040179,0.95961726,0.913493,0.87607306,0.843304,0.81319726,0.95842594,0.91546625,0.87123764,0.84510607,0.80940646,0.955796,0.91094285,0.87499315,0.84514886,0.81681854,0.9553707,0.91293174,0.87843376,0.8467394,0.81247854,0.9540722,0.9171619,0.87992144,0.8482399,0.81808877,0.9545003,0.9075089,0.8707679,0.83945984,0.8103627,0.9536254,0.90751153,0.8760514,0.83724874,0.8054337,0.9529584,0.91143763,0.878746,0.8386868,0.8092319,0.95494545,0.9168307,0.86795276,0.84301203,0.80967677,4
0.9348951,0.8770072,0.7998833,0.7389491,0.71142745,0.9314368,0.85011905,0.785686,0.727956,0.6828681,0.9259898,0.86968064,0.8216235,0.7349538,0.65395343,0.92883474,0.8698574,0.8108008,0.7487432,0.69690025,0.92122686,0.870766,0.7975252,0.7325556,0.6820061,0.921059,0.863125,0.8070063,0.7544859,0.69870377,0.9216278,0.8609955,0.80096817,0.74171174,0.66365445,0.92466646,0.8720856,0.7964587,0.7192571,0.6930622,0.9224868,0.86958957,0.821405,0.73969734,0.6834602,0.92827934,0.860783,0.7993619,0.75709355,0.698663,4
0.97781366,0.9558079,0.9387122,0.9161742,0.8983214,0.97456974,0.95833915,0.9364219,0.9157468,0.8970752,0.9766767,0.95660484,0.93710685,0.91707283,0.90156454,0.97473806,0.9543651,0.93522024,0.9202447,0.8932861,0.97668874,0.9583914,0.932532,0.91875637,0.897234,0.9769055,0.9565332,0.9386667,0.91883963,0.8963326,0.97667295,0.9582169,0.9378868,0.91978836,0.8974508,0.9800218,0.9563403,0.93248415,0.913484,0.89738023,0.9774469,0.9592985,0.93356675,0.91701674,0.8985007,0.9792322,0.9573489,0.93278545,0.9140226,0.8949231,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.93616617,0.87961733,0.83282286,0.7928884,0.752591,0.9366125,0.88195926,0.83049196,0.7865262,0.74793714,0.9346077,0.8809593,0.8284265,0.7818447,0.7417667,0.9377849,0.8841945,0.8288982,0.7935917,0.75456524,0.93484205,0.8767352,0.8374728,0.78774184,0.74068373,0.93823445,0.8829734,0.83128715,0.7928623,0.74083143,0.93717235,0.8821075,0.8284625,0.7874228,0.75698644,0.9369105,0.88523984,0.83123153,0.78653216,0.75232005,0.93701154,0.8775406,0.8317003,0.78089744,0.74038327,0.9352086,0.8763173,0.83033407,0.78705275,0.7389402,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.91736096,0.85137737,0.79221374,0.73929685,0.6870301,0.91665524,0.8516206,0.7932853,0.7277144,0.69483376,0.9247899,0.8457551,0.78585804,0.7276836,0.6812026,0.9220783,0.8472588,0.7745689,0.7342739,0.69993085,0.9216974,0.8499405,0.78567404,0.736147,0.68567055,0.92252135,0.8508529,0.79160815,0.73786753,0.6871679,0.92012453,0.84993404,0.78504145,0.7336676,0.6942876,0.9199549,0.8544265,0.7903911,0.7338193,0.69086134,0.923829,0.8516053,0.78606445,0.73758364,0.6965816,0.92151713,0.8434697,0.7895491,0.7326471,0.6870289,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.66444635,0.43748757,0.30125394,0.1922438,0.13037859,0.67245173,0.43648463,0.29745835,0.20660235,0.13006169,0.66591763,0.4362111,0.29653734,0.21010092,0.119145,0.6607272,0.4666848,0.31057844,0.1995642,0.13786764,0.6576444,0.44108298,0.2829581,0.19062251,0.13663417,0.67480206,0.44583294,0.30105928,0.16547945,0.11919514,0.66651624,0.44685563,0.29924136,0.23439066,0.12317833,0.66866785,0.4352082,0.29290688,0.19614933,0.15475513,0.6613258,0.4491768,0.28420538,0.15684135,0.12975483,0.66105616,0.4479223,0.29233763,0.2047103,0.14924563,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.9457632,0.89494973,0.85926574,0.82223165,0.79297054,0.9483307,0.8945055,0.8586294,0.8184746,0.79816175,0.94572806,0.8943651,0.8546417,0.8166801,0.78974026,0.94587755,0.8957298,0.8554467,0.82307875,0.7947438,0.94196445,0.8994181,0.8513333,0.81994385,0.7836407,0.94729346,0.8930322,0.8626789,0.8168929,0.78587556,0.9413142,0.89710814,0.8582443,0.82005197,0.799622,0.94262403,0.89786935,0.8565815,0.820135,0.78469664,0.9440955,0.8957539,0.85714483,0.821502,0.78657115,0.94676435,0.8976296,0.8582698,0.8269277,0.7886862,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.9543955,0.9066059,0.86671114,0.8229817,0.783943,0.9537704,0.9050894,0.88092047,0.8221271,0.8172448,0.9510312,0.90215796,0.8716922,0.8294562,0.8030275,0.95337766,0.90958,0.8670424,0.84301096,0.79114705,0.95076543,0.91407347,0.8684463,0.8184312,0.7795801,0.9501454,0.9110319,0.8709897,0.83090687,0.7765814,0.9543612,0.9079894,0.87656313,0.8351472,0.78459233,0.9517473,0.90444934,0.85743535,0.83887243,0.77577186,0.9535055,0.9090349,0.8721605,0.8406456,0.8016229,0.9548634,0.9072279,0.8759751,0.840431,0.7901229,4
0.8101725,0.6613051,0.54350084,0.43557614,0.33623904,0.83343774,0.65205,0.53278005,0.4261795,0.35260487,0.81172544,0.65721846,0.5109978,0.4197856,0.33350086,0.81296086,0.65845484,0.5241842,0.44576716,0.31111455,0.8134367,0.6532218,0.5422821,0.44819814,0.36892492,0.8117669,0.65806973,0.5281679,0.4588714,0.3736651,0.82121396,0.66291773,0.5393841,0.42029843,0.37465897,0.8214022,0.64760613,0.5044187,0.4521065,0.3395271,0.81114537,0.65709436,0.5271121,0.46678632,0.38757637,0.8064199,0.63786465,0.55661577,0.4788562,0.3659376,4
0.95691055,0.9289974,0.89434433,0.85373783,0.83425134,0.95999396,0.92050457,0.88038844,0.8565833,0.8315058,0.9605828,0.92255396,0.8884647,0.84972256,0.82771695,0.9594113,0.91761404,0.88982266,0.8506985,0.83404326,0.9553708,0.9230405,0.8932823,0.86063224,0.834635,0.9565325,0.92465043,0.88521963,0.86525744,0.8288713,0.95839626,0.9168969,0.8875042,0.85984993,0.830925,0.96051097,0.9203954,0.8865222,0.8619673,0.8265721,0.9628459,0.91921884,0.88754916,0.8581332,0.82657284,0.9571049,0.9158711,0.8894507,0.8459434,0.8299296,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.7372799,0.57832766,0.45791873,0.37509212,0.33135265,0.7490162,0.56784004,0.46521586,0.35237795,0.3128506,0.73163617,0.5781571,0.47825193,0.38190463,0.34013155,0.73925704,0.5922363,0.44472578,0.40089977,0.33321416,0.7338727,0.57008135,0.46057245,0.39308167,0.3257176,0.73966223,0.57973003,0.46138823,0.39616036,0.31423765,0.73897445,0.56891125,0.43164998,0.3930932,0.33191785,0.7413575,0.5808001,0.45587066,0.38559037,0.3066395,0.7447279,0.5679473,0.46202123,0.38457868,0.32250336,0.7479197,0.5631074,0.46315688,0.3843029,0.31769776,4
0.9533122,0.89912844,0.8612169,0.8365254,0.7920875,0.9504592,0.90162593,0.8680481,0.83602726,0.8016068,0.9489753,0.9050846,0.8690485,0.82848024,0.79080576,0.9507405,0.9050461,0.87153506,0.8288789,0.79618806,0.9495323,0.90198636,0.86532795,0.8297954,0.801174,0.95147645,0.90341264,0.86930573,0.8282867,0.79729253,0.94959277,0.9082613,0.86457473,0.833008,0.7947946,0.94882935,0.90590143,0.86608875,0.8310161,0.79330784,0.95120716,0.90497804,0.8636113,0.82329196,0.80038226,0.9460013,0.905723,0.86491835,0.828118,0.79011947,4
1.0049399,1.0036039,0.97751576,1.0072069,0.99419296,0.9978533,0.9941438,1.0042437,0.98975515,0.995661,0.9969355,0.99951667,0.98557854,1.0068595,0.9983428,0.9963133,1.001702,1.0122374,0.9875934,0.97747886,0.9937077,0.989702,0.9909228,1.0137616,0.9905707,0.9966658,0.9897365,0.9990521,1.003613,1.0040907,0.99034107,1.0040791,0.9986647,0.98760605,0.99511623,0.9990114,0.9983162,1.0023028,1.00496,0.99966556,1.0037017,0.99305546,1.0030228,0.995315,1.014216,1.0046204,0.9974229,0.9859516,1.0104645,1.0455338,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.96063507,0.91654843,0.8787,0.84633064,0.81836134,0.956686,0.9107058,0.87932926,0.8459321,0.8247392,0.9563718,0.91423106,0.87370354,0.8446458,0.81351537,0.9565994,0.91619337,0.87374216,0.84582597,0.8142494,0.94881976,0.9091796,0.8845417,0.8420346,0.8223568,0.954926,0.9145156,0.8817809,0.8565335,0.8277373,0.9537478,0.91518474,0.87929183,0.84543234,0.82527745,0.958091,0.90972024,0.8777953,0.84739226,0.81691575,0.9561956,0.9163803,0.8855881,0.8497002,0.8187354,0.953262,0.9144937,0.8765992,0.8570295,0.80915713,4
0.95259,0.9064203,0.8747768,0.84035593,0.803942,0.9582064,0.9144305,0.8745722,0.8464174,0.8124177,0.94988024,0.90374404,0.87586814,0.8405251,0.8100672,0.9548258,0.9106754,0.8757829,0.8443148,0.81299233,0.9518931,0.911829,0.8734207,0.83817136,0.803716,0.9552534,0.91235137,0.8764872,0.8359593,0.8135613,0.9513872,0.9130482,0.87394845,0.83717954,0.80731153,0.95571715,0.9118641,0.87139344,0.8353006,0.80511785,0.95481384,0.9105006,0.87727916,0.8401505,0.80555665,0.95320344,0.90922606,0.8697315,0.8449464,0.807785,4
0.95730144,0.90912044,0.8708642,0.8318152,0.8044509,0.95074904,0.91295314,0.8747893,0.8355739,0.80750704,0.95421004,0.9113531,0.8729698,0.8407026,0.8059637,0.9511984,0.9084251,0.8769057,0.833912,0.81913954,0.95645404,0.91248447,0.86535084,0.83244145,0.8099352,0.95407015,0.9142097,0.8667404,0.8365764,0.8036593,0.9538956,0.909564,0.8730691,0.84413487,0.8146673,0.9485256,0.90980315,0.8730637,0.8327435,0.81718975,0.9499772,0.90877044,0.87377125,0.8375086,0.8131367,0.9533712,0.9062886,0.8792577,0.8348052,0.80888385,4
0.9518633,0.9120163,0.8802104,0.8429864,0.80974644,0.9536108,0.90910304,0.87655,0.8411513,0.81123763,0.9523195,0.9046555,0.8664926,0.8431741,0.80390775,0.9541067,0.91427505,0.87939394,0.8394135,0.8042217,0.955655,0.90876245,0.87796485,0.8386356,0.8063787,0.95050675,0.9080315,0.8751757,0.8367154,0.80556065,0.94982207,0.9129385,0.8684121,0.8329011,0.81338376,0.95244104,0.90741104,0.8723456,0.83672684,0.8124715,0.95651567,0.91037834,0.8726335,0.83978146,0.8087203,0.95199203,0.9086215,0.8716552,0.84327084,0.80638605,4
0.93597335,0.8749687,0.8271926,0.78348637,0.7490908,0.93538606,0.87458414,0.8324582,0.78473586,0.7428717,0.9366805,0.880973,0.8289161,0.7876365,0.74247736,0.9363328,0.8755416,0.8268826,0.7843244,0.74789757,0.93531823,0.8804935,0.8297026,0.790494,0.7532025,0.9366605,0.87803704,0.8255208,0.78606117,0.7491508,0.9367991,0.879913,0.8238191,0.78964597,0.75333136,0.9363903,0.8773764,0.82611334,0.78160983,0.7511816,0.93676895,0.87860763,0.8274971,0.7796848,0.7520488,0.9349388,0.8806535,0.82289344,0.7850405,0.74357647,4
0.90995485,0.8391107,0.7827811,0.7260956,0.69030994,0.91376585,0.835929,0.77737135,0.7174539,0.69314027,0.9073722,0.83700395,0.78249717,0.73748124,0.69334567,0.9099369,0.82926255,0.7757784,0.73109955,0.690534,0.9094797,0.83740497,0.78190994,0.7335545,0.68281126,0.9130152,0.8337624,0.7816584,0.72266304,0.6993025,0.90877646,0.82503325,0.77430314,0.7294123,0.6927607,0.9065263,0.82791084,0.77436286,0.71854025,0.7027876,0.91410327,0.8325367,0.7682258,0.7313465,0.6907292,0.90776855,0.83268857,0.77978164,0.7245823,0.6940439,4
1.0928111,1.180443,1.3006468,1.4295855,1.4667125,1.0854853,1.2059386,1.331692,1.4060329,1.4692059,1.0867933,1.1751837,1.2686706,1.4707431,1.4743481,1.1047637,1.1822546,1.2822968,1.4367825,1.5696596,1.0912625,1.1933956,1.3071941,1.393305,1.5390309,1.0936402,1.1897568,1.3244035,1.4214656,1.4866427,1.0956246,1.2103355,1.2830734,1.4532592,1.5446649,1.0812387,1.1748725,1.3150175,1.313605,1.5979675,1.0735736,1.1702826,1.2768741,1.4597075,1.5971565,1.0947978,1.2047552,1.330184,1.4249456,1.5300148,4
1.0034963,1.0078053,1.0008314,1.0298281,1.0321771,1.0070679,0.9993488,0.9832474,0.97203934,1.0202103,0.9978531,0.9958593,0.980294,1.0040851,1.0164354,0.99990255,1.0041372,1.0206192,0.9638567,1.0524979,0.9876102,1.0098206,1.0281044,1.0250964,1.0025587,0.9963783,0.9788074,0.97739273,1.0420685,1.059344,1.0051144,0.98129916,1.008138,1.0054736,1.0074337,0.99282324,0.99632925,1.0016701,0.9843357,0.9738896,0.99708647,1.0078169,1.0164,1.063776,0.9963212,1.0020623,1.0099943,1.0018042,0.9996475,0.92534643,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.887619,0.8020914,0.7403847,0.67479914,0.6493885,0.8861348,0.7985822,0.72923094,0.67978966,0.6638525,0.887091,0.8038662,0.73288757,0.6853782,0.6528119,0.8929105,0.80297863,0.7358374,0.6739908,0.64696664,0.88857436,0.7940837,0.7278095,0.6752377,0.64188504,0.8869075,0.8056204,0.73393875,0.67653596,0.6322833,0.88808286,0.80328864,0.73825806,0.68547827,0.64360327,0.88996065,0.7970517,0.7365638,0.6755645,0.6416846,0.89149183,0.79318374,0.7358607,0.68422765,0.6346759,0.8934785,0.7973275,0.74372226,0.6702222,0.6388986,4
0.8432234,0.71708566,0.6503456,0.58992195,0.5438234,0.8391928,0.72374904,0.6367651,0.5630565,0.52590215,0.8453419,0.7298401,0.6418413,0.59040636,0.5516538,0.843925,0.7299111,0.65220124,0.5740061,0.54617286,0.8527069,0.72693366,0.64524955,0.5836788,0.51499426,0.8470666,0.7324858,0.6380036,0.58414215,0.53734076,0.8408844,0.729699,0.6483984,0.57186973,0.5524822,0.84453386,0.7283256,0.6551292,0.579887,0.52530104,0.8469407,0.7235168,0.64025354,0.5691446,0.51563245,0.8476364,0.73429066,0.6332859,0.5740722,0.53575486,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.94731617,0.89918244,0.85517025,0.81347305,0.7851298,0.9504935,0.90162927,0.85556436,0.81395704,0.7767212,0.9454441,0.90005594,0.8609302,0.8130572,0.7847221,0.9482891,0.9014876,0.8539721,0.8145599,0.78317046,0.9445462,0.9012525,0.85669446,0.81817997,0.7746884,0.9488026,0.898681,0.85527104,0.8161256,0.7807398,0.95043933,0.90063894,0.8562307,0.8216014,0.7758802,0.94667876,0.90361786,0.8622227,0.8199533,0.78335667,0.950035,0.90312296,0.8598291,0.8147211,0.77949613,0.9508556,0.90261906,0.85735387,0.81344146,0.78050345,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.96576583,0.9454834,0.9385159,0.92743653,0.94188255,0.9645816,0.95236355,0.9284415,0.92734736,0.9396279,0.9637266,0.94396544,0.9317056,0.9264243,0.93443763,0.9655871,0.94313085,0.9286295,0.93079716,0.93029606,0.96516365,0.9409281,0.92736906,0.9297998,0.9346196,0.9660091,0.95084894,0.9268145,0.9275357,0.94075596,0.97064567,0.9450135,0.9200643,0.92620337,0.9396099,0.9648399,0.9481738,0.9357601,0.93441087,0.94833744,0.96408457,0.944173,0.9229828,0.9293893,0.9401948,0.96515,0.94020045,0.9198172,0.9261949,0.93464094,4
0.90991694,0.8346335,0.78131133,0.734011,0.69404674,0.907897,0.8355395,0.78106874,0.7256537,0.69600475,0.91070914,0.83679116,0.7777084,0.7262528,0.691295,0.9117797,0.8403641,0.7753621,0.7389849,0.6884239,0.90722895,0.8369714,0.78246146,0.7264205,0.68880624,0.9101589,0.8333426,0.7846778,0.72838855,0.70395917,0.9092965,0.8278098,0.77582127,0.72264457,0.6911433,0.907775,0.83913916,0.77383333,0.72660905,0.6858801,0.90425736,0.83253646,0.77537227,0.7294974,0.6954069,0.91107386,0.835981,0.7721455,0.72317886,0.68778014,4
0.9168061,0.84544826,0.776946,0.702402,0.65363866,0.9176494,0.844147,0.76540715,0.72300464,0.6415688,0.9210334,0.83407676,0.7832455,0.70944464,0.6576261,0.91279066,0.8519078,0.7751997,0.69899637,0.6588787,0.9155488,0.8376118,0.7658232,0.71649456,0.6605059,0.9157207,0.8473005,0.76515055,0.7095032,0.6551623,0.9157617,0.84691936,0.7683586,0.7132429,0.6692829,0.9175003,0.85004157,0.7783222,0.7177176,0.6500592,0.9190405,0.83856165,0.7748439,0.70903796,0.65621185,0.9205414,0.8395996,0.7757436,0.7126117,0.670318,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.8805784,0.77817357,0.6930568,0.6081011,0.5237019,0.884425,0.7774192,0.6939966,0.59726816,0.54447156,0.87891823,0.7814052,0.69063854,0.6120034,0.536147,0.8832523,0.7688407,0.6794985,0.60729825,0.5539953,0.8751744,0.7803867,0.68574226,0.5915083,0.5281997,0.8824385,0.77647835,0.69629574,0.6064498,0.5631088,0.8782662,0.7773017,0.69859457,0.59640616,0.5517552,0.8813346,0.7664213,0.6561777,0.60374254,0.5387492,0.8818119,0.76820153,0.6775866,0.6024654,0.5513811,0.88136226,0.783587,0.7038883,0.5942853,0.5361724,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.9725014,0.94573617,0.9268148,0.9313835,0.92628056,0.97170323,0.9460184,0.93279743,0.920891,0.9306418,0.967508,0.94863117,0.9317511,0.92877406,0.92919993,0.9701903,0.95733577,0.93471014,0.92061394,0.9285387,0.9666665,0.94873047,0.9309673,0.9296119,0.9294942,0.967715,0.94289196,0.9311372,0.9283585,0.93638676,0.9669,0.94528943,0.93446577,0.9294656,0.92799735,0.97078186,0.9483371,0.9296321,0.93329674,0.92873925,0.96733075,0.9458889,0.92663246,0.92968744,0.92839664,0.97072893,0.9459821,0.926421,0.92990774,0.93721676,4
0.95516527,0.9115287,0.8647641,0.8228992,0.7983656,0.9553599,0.9076478,0.8744172,0.8307951,0.7959142,0.9502356,0.9135413,0.8682939,0.83746356,0.799249,0.95181733,0.9042084,0.8696163,0.8304314,0.7898571,0.9526054,0.9137485,0.87224907,0.8364141,0.79827195,0.95475125,0.9064847,0.8753487,0.83331853,0.79508513,0.9546485,0.9086828,0.8739455,0.8273777,0.78387374,0.9595751,0.9081734,0.86225545,0.8365054,0.7951355,0.9522091,0.9095033,0.86928654,0.8312255,0.7923678,0.95660967,0.9152469,0.8698208,0.8356446,0.7894742,4
0.95807004,0.91452813,0.87105,0.8494118,0.822753,0.95653886,0.9171622,0.8848609,0.8496024,0.8244437,0.95708793,0.9200107,0.8876595,0.8575529,0.8337449,0.9553267,0.9204086,0.8823603,0.85588205,0.82717067,0.9562986,0.9166808,0.880517,0.8452922,0.8241026,0.956015,0.9175453,0.88193387,0.8518696,0.82185465,0.9535372,0.9155472,0.8895474,0.848243,0.8283788,0.9563234,0.91883516,0.88837945,0.85368323,0.82315123,0.9541117,0.9164738,0.8887102,0.84766895,0.8291043,0.95649546,0.9177935,0.88475364,0.8472062,0.8322135,4
